"IBM.open"	"IBM.high"	"IBM.low"	"IBM.close"	"IBM.adjclose"	"IBM.volume"
"2373"	153.089996	153.949997	152.339996	152.729996	135.011032	2378700
"2374"	153.309998	153.929993	152.660004	153.330002	135.541428	4465000
"2375"	153.529999	154.089996	153.039993	154	136.133667	2935000
"2376"	152.919998	153.759995	152.729996	153.419998	135.620972	2021800
"2377"	152.789993	153.330002	151.860001	152.369995	134.69278	3120600
"2378"	151.630005	152.5	150.279999	151.279999	133.729233	3610400
"2379"	151.279999	151.789993	150.399994	151.059998	133.53476	2865800
"2380"	151.460007	151.789993	150.600006	150.679993	133.198853	2260400
"2381"	150.190002	151.289993	149	151.059998	133.53476	2449100
"2382"	150.960007	152.720001	150.600006	151.990005	134.356888	4663900
"2383"	152.600006	154.669998	152.520004	153.610001	135.78894	3572100
"2384"	154.160004	154.570007	153.690002	154.050003	136.177887	2760300
"2385"	153.75	154.710007	152.270004	152.919998	135.179001	2833700
"2386"	153.449997	155.479996	152.600006	155.350006	137.327057	3969400
"2387"	149.970001	150.610001	146.179993	146.589996	129.583359	9082800
"2388"	146.179993	146.600006	142.5	143.5	126.851845	5017900
"2389"	144.779999	145.729996	144.220001	145.699997	128.796616	3997700
"2390"	146.5	148.479996	146.449997	148.460007	131.236389	3367700
"2391"	148.860001	151.910004	148.669998	151.779999	134.171234	3967100
"2392"	151.779999	152.970001	151.399994	152.350006	134.67511	2658300
"2393"	151.190002	152	150.759995	151.679993	134.08284	2465200
"2394"	151.850006	152.410004	149.919998	152.369995	134.69278	2569400
"2395"	152.75	153.690002	151.889999	152.600006	134.896088	2138400
"2396"	154	154.600006	153.080002	154.460007	136.540298	3040600
"2397"	154.600006	156.039993	154.5	155.330002	137.309418	2833700
"2398"	156	157.119995	155.520004	157.039993	138.820999	3843800
"2399"	157.75	158.339996	157.059998	158.020004	139.687317	2746400
"2400"	158.809998	161.399994	158.580002	160.279999	141.68512	4637600
"2401"	159.899994	159.979996	158.5	159.779999	141.243118	4476800
"2402"	159.300003	160.75	158.729996	159.860001	141.313843	6729700
"2403"	161.779999	162.139999	157.889999	159.580002	141.06633	7120000
"2404"	159.970001	161.710007	159.600006	161.360001	142.639832	4376300
"2405"	160.75	161.850006	159.889999	160.449997	141.835388	3518900
"2406"	160.779999	162.169998	160.479996	162.070007	143.267441	2520100
"2407"	162	162.880005	161.75	162.649994	143.780151	2804600
"2408"	162.649994	163.600006	161.369995	162.119995	143.311615	2894600
"2409"	162.119995	162.570007	161.179993	161.830002	143.055298	2162700
"2410"	161.380005	161.809998	160.710007	161.369995	142.648651	2340400
"2411"	161.360001	161.669998	160.029999	160.619995	141.985657	3547500
"2412"	160.649994	161.649994	159.839996	161.449997	142.719391	2823600
"2413"	161.270004	161.449997	160.360001	160.580002	141.950317	3080900
"2414"	160.130005	160.860001	159.800003	160.669998	142.029846	2861700
"2415"	160.860001	161.699997	160.119995	161.550003	142.807755	2489100
"2416"	162	163.509995	161.570007	163.5	144.531555	3812400
"2417"	162.729996	163.270004	161.580002	162.039993	144.478027	3039300
"2418"	162.220001	162.770004	161.649994	161.770004	144.23732	2737500
"2419"	162.190002	162.660004	161.960007	162.080002	144.513687	2466700
"2420"	162.25	164.949997	162.179993	163.529999	145.806549	8768600
"2421"	163.190002	163.460007	161.520004	161.949997	144.397781	2543100
"2422"	162.399994	162.970001	161.779999	161.880005	144.335388	2970400
"2423"	161.110001	161.929993	160.690002	160.699997	143.283249	2210200
"2424"	160.970001	161.160004	159.839996	160.440002	143.051453	3225900
"2425"	160.889999	162	160.440002	161.360001	143.871765	3652000
"2426"	160.839996	160.910004	159.520004	160.039993	142.694794	2815200
"2427"	160	160.570007	159.130005	160	142.659134	2039300
"2428"	160.330002	161.339996	160.229996	160.259995	142.890961	2838100
"2429"	159.889999	160.179993	158.320007	159.050003	141.812103	3645800
"2430"	159	159.539993	158.419998	158.630005	141.437607	2575000
"2431"	158.880005	160.440002	157.850006	158.320007	141.16124	2498900
"2432"	158.830002	160.210007	158.5	159.720001	142.40947	2475900
"2433"	159.759995	160.149994	158.809998	159.399994	142.124161	1813300
"2434"	159.660004	159.660004	158.259995	158.880005	141.660522	2323600
"2435"	158.320007	159.619995	158.100006	159.539993	142.249008	2358400
"2436"	159.880005	160.570007	159.149994	159.550003	142.257919	2315400
"2437"	159.880005	160.860001	159.110001	160.350006	142.971207	2994100
"2438"	160.190002	161.759995	160	161.639999	144.121414	2867300
"2439"	160.550003	161.210007	158.759995	159	141.767502	3963200
"2440"	158.029999	158.399994	155.649994	155.690002	138.816269	5186000
"2441"	155.259995	158.529999	154.839996	158.289993	141.134476	4367500
"2442"	157.630005	157.929993	155.5	155.809998	138.923233	3636700
"2443"	155.699997	155.869995	153.389999	154.050003	137.354004	3860600
"2444"	154.300003	156.330002	153.210007	155.660004	138.78952	3645600
"2445"	155.039993	155.399994	153.470001	153.839996	137.166763	6463600
"2446"	154.869995	156.190002	154.550003	154.869995	138.085144	2450100
"2447"	155.869995	156.570007	154.449997	154.449997	137.710648	2159100
"2448"	154.910004	155.679993	153.869995	155.529999	138.67363	2473900
"2449"	156.149994	157.220001	155.690002	156.110001	139.19075	2691100
"2450"	155.619995	156.039993	154.710007	154.979996	138.183212	2702200
"2451"	154.460007	154.460007	153.460007	153.979996	137.291595	2533300
"2452"	154.320007	156.770004	153.809998	156.770004	139.779221	2987200
"2453"	156.990005	158.630005	156.229996	158.289993	141.134476	3310000
"2454"	158.630005	165	157.460007	158.110001	140.974014	3374800
"2455"	158.899994	159.839996	158.059998	158.850006	141.633804	3596900
"2456"	158.059998	158.369995	157.020004	157.610001	140.528183	2227800
"2457"	157.669998	158.529999	155.820007	156.460007	139.502838	2884100
"2458"	157.070007	157.830002	156.720001	157.080002	140.055618	1684500
"2459"	156.839996	157.429993	155.889999	156.880005	139.877304	1950100
"2460"	157.139999	157.699997	154.860001	155.669998	138.798416	2671900
"2461"	156.710007	158.490005	156.660004	157.020004	140.002106	2481300
"2462"	156.729996	156.949997	153.889999	154.789993	138.013809	2901300
"2463"	154.970001	154.970001	153.080002	154.289993	137.567978	2964000
"2464"	153.699997	154.220001	152.270004	153.720001	137.059753	2909900
"2465"	154.470001	155.529999	154.089996	154.449997	137.710648	4358200
"2466"	154.449997	155.889999	154.339996	154.770004	137.995987	5890400
"2467"	150.020004	151	147.789993	150.720001	134.384903	12770600
"2468"	151.270004	152.449997	150.830002	151.259995	134.866409	4632900
"2469"	151.279999	152.899994	151.020004	151.520004	135.098206	4023100
"2470"	150.580002	151.149994	149.559998	149.630005	133.413025	4414200
"2471"	150.399994	151.520004	150.399994	150.570007	134.251175	2666700
"2472"	150.570007	151.160004	149.830002	150.880005	134.527573	2647500
"2473"	150.710007	152.940002	150.259995	151.809998	135.356766	2811700
"2474"	152.820007	154.059998	152.020004	153.350006	136.729889	4229300
"2475"	154.050003	154.440002	152.179993	152.610001	136.070084	3654500
"2476"	152.759995	154.330002	152.759995	153.690002	137.03302	3553200
"2477"	153.5	153.910004	151.740005	152.789993	136.23056	3191900
"2478"	152.479996	153.350006	151.669998	151.949997	135.481613	3074400
"2479"	152.509995	153.740005	151.800003	152.369995	135.856079	2878800
"2480"	152.399994	153.639999	151.869995	152.429993	135.909576	2470400
"2481"	153.990005	156.110001	153.839996	155.720001	138.843033	3804900
"2482"	154.559998	155.929993	153.059998	155.169998	139.607773	3921900
"2483"	152.960007	155.559998	151	154.809998	139.283844	5403700
"2484"	157.660004	161.160004	157.589996	160.220001	144.151276	7715800
"2485"	159.970001	161.339996	159.330002	161.270004	145.096008	4446600
"2486"	161.25	161.860001	157.580002	158.210007	142.342865	5196500
"2487"	158.419998	159.149994	157.550003	158.669998	142.756744	3477000
"2488"	158.460007	159.550003	158.029999	159.289993	143.314529	2252800
"2489"	159.220001	159.929993	158.850006	159.800003	143.773407	2261200
"2490"	159.800003	160.720001	159.210007	160.389999	144.30426	2981600
"2491"	160.690002	163	160.369995	162.770004	146.445526	4637100
"2492"	163	163	161.949997	162.669998	146.355576	2770800
"2493"	161.940002	162.380005	161.360001	161.979996	145.734787	2252700
"2494"	161.830002	163.190002	161.830002	163.139999	146.778442	1605300
"2495"	163.199997	164.660004	162.699997	164.520004	148.020004	4449400
"2496"	164	164.410004	163.029999	163.529999	147.129318	3148200
"2497"	163.350006	163.800003	162.210007	162.220001	145.950714	4397800
"2498"	161.949997	162.199997	158.300003	159.820007	143.791412	4635700
"2499"	159	160.289993	158.410004	160.020004	143.971344	2740900
"2500"	160.850006	161.149994	159.589996	159.839996	143.809418	3447100
"2501"	160.130005	160.789993	158.929993	160.350006	144.26825	2859000
"2502"	160.600006	165.179993	160.389999	164.789993	148.262955	4435100
"2503"	164.869995	166	164.220001	165.360001	148.775772	3266400
"2504"	165.179993	166.720001	164.600006	166.520004	149.819458	3146900
"2505"	166.720001	166.789993	165.070007	165.5	148.901749	3392300
"2506"	165.679993	169.949997	165.679993	168.289993	151.411926	5932300
"2507"	168.369995	169.889999	167.449997	168.509995	151.609863	4124200
"2508"	168.009995	169.850006	167.779999	168.020004	151.169022	3388600
"2509"	168.970001	169.110001	166.059998	166.729996	150.008392	7120600
"2510"	166.830002	167.259995	166	166.679993	149.963379	2955900
"2511"	167.490005	168.25	166.449997	167.600006	150.791168	2174600
"2512"	166.25	167.940002	165.25	167.330002	150.548203	3575700
"2513"	167.360001	168.229996	166.580002	167.059998	150.305267	2802600
"2514"	167	167.490005	166.449997	166.710007	149.990402	1701200
"2515"	166.979996	167.979996	166.850006	167.139999	150.377258	1397500
"2516"	167.289993	167.740005	166	166.190002	149.522537	1757500
"2517"	166.020004	166.990005	166	166.600006	149.891418	1663500
"2518"	166.440002	166.699997	165.5	165.990005	149.342606	2952800
"2519"	167	167.869995	166.009995	167.190002	150.422272	2934300
"2520"	167.770004	169.869995	167.360001	169.259995	152.284653	3381400
"2521"	169.25	169.389999	167.259995	168.699997	151.780807	2682300
"2522"	168.690002	169.919998	167.520004	169.529999	152.527573	2945500
"2523"	169.470001	169.800003	167.619995	167.649994	150.836121	3189900
"2524"	167.979996	168.089996	165.339996	165.520004	148.919739	4118700
"2525"	166.050003	167.759995	165.600006	167.75	150.926086	3599500
"2526"	167.770004	168.009995	165.559998	167.949997	151.106049	2927500
"2527"	167.970001	168.479996	166.880005	167.339996	150.557205	2875400
"2528"	166.690002	168.179993	166.119995	167.889999	151.052048	3315700
"2529"	167.449997	168.589996	166.690002	166.800003	150.07135	4007800
"2530"	166.960007	167.449997	165.800003	166.809998	150.080353	6963400
"2531"	167.809998	170.639999	166	170.550003	153.445267	12690000
"2532"	170.080002	171.25	170.009995	171.029999	153.877121	5478200
"2533"	171.360001	176	171.160004	175.899994	158.258713	6952400
"2534"	176.259995	179.25	176.130005	178.289993	160.409012	5922500
"2535"	178.059998	178.880005	177.509995	178.660004	160.741898	3063900
"2536"	178.470001	179.199997	177.300003	177.300003	159.51828	3482300
"2537"	176.979996	177.070007	174.580002	175.800003	158.168762	4094800
"2538"	175.050003	175.580002	173.610001	174.520004	157.017105	4139000
"2539"	175	175.699997	172.889999	174.289993	156.810181	2795700
"2540"	174.229996	174.970001	173.550003	174.580002	157.071121	2620500
"2541"	175	176.339996	174.889999	175.820007	158.186752	3309300
"2542"	175.309998	175.979996	174.380005	175.860001	158.222702	2650800
"2543"	176	178.619995	175.899994	178.460007	160.561981	3873500
"2544"	177.5	177.5	175.880005	176.169998	159.754898	2913100
"2545"	176.169998	177.800003	175.910004	177.210007	160.698013	3090700
"2546"	177.369995	178.869995	176.759995	178.679993	162.031006	2930700
"2547"	179.240005	179.899994	178.839996	179.360001	162.647644	3093400
"2548"	178.570007	180.130005	178.350006	180.130005	163.345901	2776500
"2549"	180.199997	181.919998	179.809998	181.679993	164.751495	2914300
"2550"	181.449997	182.789993	180.869995	181.429993	164.524765	3251500
"2551"	181.25	181.570007	180	180.669998	163.835602	3552500
"2552"	180.600006	180.789993	179.119995	180.259995	163.463821	4480300
"2553"	180.089996	181.339996	180.089996	181.149994	164.270859	3020500
"2554"	182	182.5	180.919998	181.649994	164.724289	2282500
"2555"	180.210007	181.490005	179.889999	181.350006	164.452225	3300100
"2556"	181.190002	181.25	179.279999	179.399994	162.683914	3691300
"2557"	179.380005	180.630005	179.350006	179.820007	163.064819	3273400
"2558"	180.479996	182.550003	180.029999	181.949997	164.996353	3005600
"2559"	181.880005	181.880005	180.429993	180.529999	163.708633	2918200
"2560"	180.529999	181.320007	179.759995	180.050003	163.273376	1822000
"2561"	179.720001	180.990005	179.570007	180.470001	163.654251	3204400
"2562"	180.710007	181.289993	180.199997	180.380005	163.572601	2980500
"2563"	180.75	180.949997	179.300003	179.449997	162.729263	3557400
"2564"	179.149994	179.25	175.880005	177.179993	160.670776	5444100
"2565"	178.210007	179.490005	177.419998	177.830002	161.260223	3100300
"2566"	177.850006	178.059998	176.419998	176.460007	160.017868	3482200
"2567"	176.179993	176.820007	175.210007	175.720001	159.346817	3147500
"2568"	175.710007	176.279999	174.75	175.809998	159.428436	3815500
"2569"	178.460007	179	176.820007	177.240005	160.725174	4311800
"2570"	176.289993	176.789993	175.649994	175.649994	159.28334	5921000
"2571"	175.649994	176.179993	175.139999	175.699997	159.32869	2476100
"2572"	176.009995	176.229996	173.839996	173.880005	157.678299	3927700
"2573"	174.039993	175.059998	172.800003	174.779999	158.494415	3450500
"2574"	174.429993	175.669998	173.559998	174.820007	158.530716	3740000
"2575"	175.119995	175.5	173.389999	173.830002	157.632935	3221700
"2576"	172.690002	174.160004	172.089996	173.770004	157.578522	3259000
"2577"	173.940002	175	173	174.509995	158.249557	3523900
"2578"	174.300003	174.490005	173.460007	173.940002	157.732712	3085600
"2579"	173.860001	174.589996	173.690002	173.860001	157.660141	3168300
"2580"	173.979996	174.949997	173.690002	174.139999	157.914032	2913700
"2581"	173.820007	174.869995	173.380005	174.5	158.240509	4286500
"2582"	173.520004	174.960007	173.259995	174.520004	158.258636	3108900
"2583"	174.699997	176.330002	172.809998	172.880005	156.771454	6238900
"2584"	173.470001	173.470001	172.25	172.449997	156.3815	3435400
"2585"	172.080002	172.929993	171.279999	172.139999	156.100403	3588300
"2586"	172.529999	172.559998	171	171.199997	155.247986	3789900
"2587"	170.649994	171.229996	168.979996	170.580002	154.685776	4891900
"2588"	171.039993	171.199997	170.020004	170.660004	154.758286	3276900
"2589"	169.919998	171.360001	169.529999	169.529999	153.733597	3205500
"2590"	169.75	171.300003	169.619995	171.100006	155.157303	3720200
"2591"	170.789993	171.690002	169.830002	170.050003	154.205154	6345500
"2592"	161.759995	162.639999	159.600006	161.690002	146.624115	19284300
"2593"	161.320007	162.399994	160.5	162.300003	147.177277	6486800
"2594"	162.050003	162.110001	160.380005	160.380005	145.436172	5607800
"2595"	161.289993	161.570007	160.419998	160.75	145.771698	5320600
"2596"	161.779999	162.039993	160.380005	160.389999	145.445267	4860400
"2597"	160.529999	161.100006	159.889999	160.059998	145.145981	4327800
"2598"	160.289993	160.479996	159.630005	160.320007	145.38176	4122600
"2599"	160.5	160.589996	159.699997	160.289993	145.354553	4154100
"2600"	160.050003	160.419998	158.699997	158.839996	144.039658	4935300
"2601"	159.440002	159.490005	158.639999	159.100006	144.275452	3208200
"2602"	158.740005	159.449997	158.520004	158.630005	143.849228	3993300
"2603"	158.889999	159.139999	158.360001	159.050003	144.230118	4280600
"2604"	153.520004	155.779999	153	155.050003	140.602814	12521300
"2605"	152.800003	153.470001	152.199997	153.029999	140.126648	7492000
"2606"	152.600006	153.100006	151.559998	152.110001	139.28421	6853000
"2607"	151.649994	152.369995	151.130005	151.25	138.49675	4999900
"2608"	151.050003	151.149994	149.789993	150.649994	137.947342	5627900
"2609"	150.300003	151.259995	150	150.369995	137.690933	3715300
"2610"	150.619995	151.830002	150.449997	151.509995	138.734818	4245500
"2611"	151.660004	153.990005	151.660004	153.679993	140.721832	5513700
"2612"	153.300003	154.139999	150.889999	150.929993	138.20372	5191500
"2613"	150.860001	151.330002	150.110001	150.779999	138.066376	3274200
"2614"	151.009995	152.460007	150.889999	151.979996	139.165207	5643000
"2615"	152.100006	152.839996	151.600006	152.639999	139.769531	3302100
"2616"	152.570007	153.679993	151.919998	152.029999	139.210983	2564500
"2617"	152.210007	152.759995	151.229996	152.509995	139.650497	3732400
"2618"	153.25	153.729996	152.949997	153.199997	140.282333	2582700
"2619"	152.850006	153	152.059998	152.490005	139.632187	2443300
"2620"	151.949997	152.669998	151.589996	151.729996	138.936249	3666000
"2621"	152.029999	152.800003	151.649994	152.630005	139.760406	3543400
"2622"	152.800003	152.869995	151.630005	152.669998	139.797012	2918100
"2623"	153.070007	153.199997	151.800003	152.050003	139.229279	3585700
"2624"	151.820007	152.929993	151.679993	152.410004	139.558945	3975100
"2625"	152	152.889999	152	152.369995	139.522293	3797200
"2626"	153.050003	154.199997	150.800003	150.979996	138.249512	4865700
"2627"	151	152.820007	150.919998	152.100006	139.275055	3709000
"2628"	152	154.259995	151.880005	154.100006	141.106445	4361500
"2629"	154.190002	157.199997	154.020004	155.179993	142.095352	6471500
"2630"	155.440002	155.479996	154.149994	154.25	141.24379	3523500
"2631"	153.970001	154.940002	152.940002	153.809998	140.840881	3049100
"2632"	153.289993	154.690002	153.289993	154.220001	141.216324	4654300
"2633"	154.229996	155.419998	152.970001	155.380005	142.278519	6742000
"2634"	155.509995	155.860001	154.539993	154.839996	141.784042	4629500
"2635"	154.479996	155.389999	154.25	154.949997	141.884766	4481700
"2636"	155.789993	155.789993	153.389999	153.789993	140.822571	3959700
"2637"	154.550003	154.990005	153.690002	154.399994	141.381134	2376500
"2638"	154.339996	154.679993	153.800003	154.110001	141.115616	3282200
"2639"	154.710007	155.75	154.630005	155.229996	142.141159	2153500
"2640"	155	155.339996	154.5	154.75	141.70163	2386500
"2641"	155.149994	155.550003	154.779999	155.320007	142.223587	2221000
"2642"	155.350006	155.740005	153.619995	154.130005	141.133926	3262200
"2643"	154.279999	154.5	153.139999	153.830002	140.859192	3571500
"2644"	153.580002	156.029999	153.520004	155.580002	142.461624	2822500
"2645"	155.770004	155.889999	153.630005	153.669998	140.712692	3564400
"2646"	153.360001	153.830002	152.229996	152.360001	139.513168	2757500
"2647"	152.619995	153.490005	152.139999	152.940002	140.04425	2460100
"2648"	152.910004	153.889999	152.630005	153.419998	140.483749	3206200
"2649"	153.259995	153.649994	152.050003	153.190002	140.273163	3447500
"2650"	153.479996	154.240005	153.050003	153.699997	140.740158	3097900
"2651"	153.699997	154.190002	153.190002	153.630005	140.676086	2476100
"2652"	154.009995	154.619995	153.399994	154.240005	141.234634	3256400
"2653"	153.589996	153.880005	152.240005	153.009995	140.108337	4762600
"2654"	152.360001	154.289993	152	154	141.014862	7566800
"2655"	150.020004	150.25	146.710007	147.529999	135.090393	14293600
"2656"	147.529999	148.830002	147.029999	147.660004	135.209457	7212200
"2657"	147.589996	147.869995	146.509995	147.080002	134.678345	6509500
"2658"	147	147.039993	145.800003	145.990005	133.680283	3877600
"2659"	146.570007	147.490005	146.029999	146.190002	133.863419	4208900
"2660"	146.270004	146.460007	144.470001	145.360001	133.103394	3932400
"2661"	145	145.399994	143.639999	145.070007	132.83786	6430800
"2662"	144.809998	145.039993	143.839996	144.289993	132.123596	3054800
"2663"	144.380005	144.929993	144.169998	144.669998	132.471558	4355700
"2664"	145	145.669998	144.720001	145.300003	133.048462	3219500
"2665"	145.119995	145.289993	144.220001	144.449997	132.270111	3540900
"2666"	144.429993	145.339996	144.429993	144.940002	132.718796	3035400
"2667"	145	145.389999	144.399994	145.160004	132.920258	2549400
"2668"	145	145.089996	142.75	143.470001	131.372742	4618300
"2669"	142	142.759995	142	142.110001	131.502304	3298700
"2670"	141.75	142.029999	141.190002	141.770004	131.187683	2925800
"2671"	141.639999	142.419998	141.229996	141.839996	131.252426	4525400
"2672"	142.449997	142.589996	141.520004	141.839996	131.252426	3004000
"2673"	142	142.759995	141.940002	142.320007	131.696625	2248600
"2674"	142.550003	143.339996	140.580002	142.070007	131.465302	4681500
"2675"	141.789993	142.910004	141.610001	142.5	131.86319	3287800
"2676"	142.520004	142.889999	140.699997	140.699997	130.19754	4422100
"2677"	140.869995	141.149994	139.580002	139.699997	129.272202	4152700
"2678"	139.589996	140.419998	139.130005	140.330002	129.855148	3190700
"2679"	140.639999	141.149994	140.380005	141.009995	130.48439	2544400
"2680"	140.699997	143.050003	140.679993	142.139999	131.530045	4048300
"2681"	142.5	143.679993	142.25	142.940002	132.270325	3592200
"2682"	143.300003	144.190002	143.25	143.740005	133.01062	2872900
"2683"	144.110001	144.559998	142.389999	142.509995	131.872437	5086000
"2684"	142.100006	143.429993	141.899994	143.139999	132.455414	3009500
"2685"	143.259995	143.279999	142.410004	142.559998	131.918716	2736000
"2686"	143.020004	143.660004	142.630005	143.029999	132.353622	3656400
"2687"	142.979996	144.5	142.979996	144.080002	133.325241	3351700
"2688"	143.5	144.360001	142.699997	143.039993	132.362885	3097500
"2689"	143.880005	144.470001	143.5	143.820007	133.084671	3273300
"2690"	144.100006	144.639999	142.410004	142.899994	132.233322	4188200
"2691"	143.149994	143.149994	141.639999	142.449997	131.816925	3366200
"2692"	143.539993	145.130005	143.009995	144.860001	134.047012	4613400
"2693"	145.110001	146.369995	144.509995	145.759995	134.879822	5238100
"2694"	145.350006	146.289993	145.339996	145.990005	135.092697	4101000
"2695"	145.860001	146.380005	145.509995	145.539993	134.67627	3756900
"2696"	144.820007	145.169998	144.080002	144.820007	134.01001	7397200
"2697"	144.809998	145.479996	144.270004	144.550003	133.760147	3019500
"2698"	144.789993	144.979996	144.220001	144.389999	133.612106	3464400
"2699"	144.929993	145.880005	144.419998	145.880005	134.990891	5447500
"2700"	145.649994	145.889999	145.100006	145.259995	134.417191	2555600
"2701"	145.589996	145.589996	144.589996	145.130005	134.296875	2792300
"2702"	145.119995	146.029999	144.910004	145.869995	134.981613	5213100
"2703"	146.360001	147.419998	145.940002	146.559998	135.620132	4488600
"2704"	146.679993	146.899994	145.029999	145.660004	134.787323	3502700
"2705"	145.660004	145.860001	144.210007	145.660004	134.787323	2774800
"2706"	145.449997	145.690002	144.919998	145.080002	134.25061	2654700
"2707"	145.350006	146.869995	145.210007	146.660004	135.712677	2973200
"2708"	146.690002	147.199997	146.339996	146.779999	135.8237	2302700
"2709"	147	147.020004	146.110001	146.479996	135.546112	2244400
"2710"	146.679993	147.539993	146.479996	146.720001	135.768188	2686500
"2711"	146.639999	146.850006	146.320007	146.479996	135.546112	2623200
"2712"	146.5	147.789993	146.350006	147.389999	136.388184	2682600
"2713"	147.710007	148.949997	147.649994	148.5	137.415314	4032600
"2714"	148.399994	148.470001	147.279999	147.619995	136.600998	3702200
"2715"	147.559998	147.889999	146.770004	147.029999	136.055054	3264300
"2716"	147.479996	147.850006	146.940002	147.100006	136.119812	2506600
"2717"	147.220001	147.669998	146.509995	146.830002	135.869965	3052100
"2718"	146.630005	147.119995	146.179993	146.539993	135.601624	6372400
"2719"	157.119995	161.229996	156.949997	159.529999	147.621994	30490200
"2720"	159.800003	160.960007	159.089996	160.899994	148.889725	9914200
"2721"	161.070007	162.479996	159.770004	162.070007	149.972382	7868800
"2722"	162.050003	162.509995	159.539993	159.550003	147.640518	5779400
"2723"	159.649994	159.699997	155.169998	155.880005	144.244446	8194700
"2724"	156.009995	156.369995	153.059998	153.5	142.042084	6921100
"2725"	154.309998	155.119995	153.539993	153.600006	142.134644	4300500
"2726"	154.539993	154.630005	152.910004	153.679993	142.208649	4895200
"2727"	153.759995	154.589996	152.710007	154.360001	142.837906	4210400
"2728"	154.330002	154.929993	152.929993	154.059998	142.560287	4328300
"2729"	154.100006	154.899994	153.830002	154.029999	142.532547	3240200
"2730"	154.179993	154.490005	152.910004	153.350006	141.903305	3397600
"2731"	153.419998	153.470001	151.490005	151.580002	140.265411	4431800
"2732"	151.770004	151.820007	150.279999	150.839996	139.580643	4498400
"2733"	151.369995	151.509995	150.5	151.350006	140.052567	3701100
"2734"	151.600006	151.789993	150.279999	151.570007	140.256149	4634400
"2735"	149.929993	151.800003	149.860001	150.300003	140.471115	4776500
"2736"	150.649994	150.889999	149.139999	149.160004	139.40567	4307300
"2737"	148.880005	149	147.919998	148.399994	138.695358	5107500
"2738"	147.949997	148.970001	147.490005	148.889999	139.153351	3758000
"2739"	148	148.710007	146.210007	147.100006	137.480392	4773300
"2740"	147.729996	149.649994	147.5	149.119995	139.368271	5446500
"2741"	149.339996	150.149994	148.830002	148.970001	139.228088	4916500
"2742"	150.639999	151.949997	149.899994	150.509995	140.667374	5676500
"2743"	151.300003	152.449997	151.199997	151.949997	142.013199	3756200
"2744"	152	152.389999	151.330002	151.770004	141.844971	3213600
"2745"	151.949997	152.199997	151.330002	151.839996	141.910385	1193000
"2746"	152.059998	152.490005	151.619995	151.979996	142.041245	3374000
"2747"	152.350006	152.929993	151.699997	152.470001	142.499207	3973700
"2748"	152.809998	153.610001	152.169998	153.550003	143.508575	5098700
"2749"	153.649994	154.410004	153.080002	153.970001	143.901108	6500800
"2750"	154.399994	155.020004	152.910004	154.759995	144.63945	5567900
"2751"	155.960007	156.800003	155.070007	156.460007	146.228302	4664300
"2752"	156.449997	156.740005	154.679993	155.350006	145.190887	5068000
"2753"	154.100006	156.220001	154.089996	154.100006	144.022614	3410700
"2754"	153.589996	154.449997	153.259995	153.570007	143.527283	3771100
"2755"	154.979996	155.029999	153.550003	154.809998	144.686172	3520300
"2756"	155.460007	155.889999	154.570007	155.410004	145.246933	4102700
"2757"	157.300003	157.850006	155.160004	156.740005	146.489975	6321800
"2758"	156.600006	156.729996	153.889999	153.910004	143.845032	5661600
"2759"	154.600006	155.110001	153.699997	154	143.929153	4637400
"2760"	153.610001	153.800003	152.029999	152.5	142.527237	11279900
"2761"	153.589996	154.179993	153.210007	153.330002	143.302963	5092800
"2762"	154.050003	154.169998	153.089996	153.229996	143.209518	4116400
"2763"	153.649994	153.889999	152.779999	152.949997	142.947815	3785700
"2764"	153.169998	153.460007	151.490005	151.5	141.592651	4153900
"2765"	151.820007	153	151.5	152.5	142.527237	2990600
"2766"	152.509995	153.860001	152.5	152.830002	142.835663	2479000
"2767"	152.949997	153.179993	152.610001	153.130005	143.116058	2149300
"2768"	153.199997	154.119995	153.199997	154.039993	143.966537	2687600
"2769"	154.169998	154.720001	153.419998	153.419998	143.387085	3327100
"2770"	154.5	154.809998	153.539993	154.25	144.162811	4202500
"2771"	157.339996	159.809998	156.330002	158.490005	148.125549	9441600
"2772"	159.649994	162.320007	159.369995	161.699997	151.125626	7556200
"2773"	162.440002	162.899994	161.100006	162.490005	151.863968	5195800
"2774"	162.660004	163.910004	161.699997	163.470001	152.779877	5237500
"2775"	163.899994	164.529999	163.059998	163.830002	153.116333	4341800
"2776"	162.910004	164.330002	162.5	164.179993	153.443436	4174100
"2777"	164.800003	164.940002	163.300003	164.199997	153.462143	3794500
"2778"	164.020004	164.740005	163.029999	163.139999	152.471436	5031900
"2779"	165.100006	165.289993	163.350006	163.850006	153.135025	7794200
"2780"	168.009995	169.130005	167.259995	168.649994	157.621109	11710000
"2781"	170	171.130005	168.149994	169.119995	158.060364	14259300
"2782"	164.460007	165.399994	161.300003	162.369995	151.751785	21172500
"2783"	161.509995	163.979996	161.110001	162.600006	151.966766	8480800
"2784"	162.820007	166.259995	162.509995	166.25	155.378067	7466200
"2785"	166.75	168.720001	164.820007	165.369995	154.555603	5645000
"2786"	165.910004	166.779999	165.190002	165.470001	154.649063	3302500
"2787"	166.119995	167.410004	165.789993	167.339996	156.39679	3787900
"2788"	167.449997	168.389999	166.009995	166.800003	155.89209	3517000
"2789"	166.210007	166.770004	163.160004	163.619995	152.920059	4902300
"2790"	163.75	164.990005	162.759995	163.699997	152.994812	4072800
